     #Energy   up_Fe_dz2   dw_Fe_dz2
   -11.21231     0.00000    -0.00000
   -11.19831     0.00000    -0.00000
   -11.18531     0.00000    -0.00000
   -11.17131     0.00000    -0.00000
   -11.15831     0.00000    -0.00000
   -11.14531     0.00000    -0.00000
   -11.13131     0.00000    -0.00000
   -11.11831     0.00000    -0.00000
   -11.10431     0.00000    -0.00000
   -11.09131     0.00000    -0.00000
   -11.07731     0.00000    -0.00000
   -11.06431     0.00000    -0.00000
   -11.05031     0.00000    -0.00000
   -11.03731     0.00000    -0.00000
   -11.02331     0.00000    -0.00000
   -11.01031     0.00000    -0.00000
   -10.99631     0.00000    -0.00000
   -10.98331     0.00000    -0.00000
   -10.97031     0.00000    -0.00000
   -10.95631     0.00000    -0.00000
   -10.94331     0.00000    -0.00000
   -10.92931     0.00000    -0.00000
   -10.91631     0.00000    -0.00000
   -10.90231     0.00000    -0.00000
   -10.88931     0.00000    -0.00000
   -10.87531     0.00000     0.00000
   -10.86231     0.00000     0.00000
   -10.84831     0.00000     0.00000
   -10.83531     0.00000     0.00000
   -10.82131     0.00000     0.00000
   -10.80831     0.00000     0.00000
   -10.79531     0.00000     0.00000
   -10.78131     0.00000     0.00000
   -10.76831     0.00000     0.00000
   -10.75431     0.00000     0.00000
   -10.74131     0.00000     0.00000
   -10.72731     0.00000     0.00000
   -10.71431     0.00000     0.00000
   -10.70031     0.00000     0.00000
   -10.68731     0.00000    -0.00000
   -10.67331     0.00000    -0.00000
   -10.66031     0.00000    -0.00000
   -10.64731     0.00000    -0.00000
   -10.63331     0.00000    -0.00000
   -10.62031     0.00000    -0.00000
   -10.60631     0.00000    -0.00000
   -10.59331     0.00000    -0.00000
   -10.57931     0.00000    -0.00000
   -10.56631     0.00000    -0.00000
   -10.55231     0.00000    -0.00000
   -10.53931     0.00000    -0.00000
   -10.52531     0.00000    -0.00000
   -10.51231     0.00000    -0.00000
   -10.49831     0.00000    -0.00000
   -10.48531     0.00000    -0.00000
   -10.47231     0.00000    -0.00000
   -10.45831     0.00000    -0.00000
   -10.44531     0.00000    -0.00000
   -10.43131     0.00000    -0.00000
   -10.41831     0.00000    -0.00000
   -10.40431     0.00000    -0.00000
   -10.39131     0.00000    -0.00000
   -10.37731     0.00000    -0.00000
   -10.36431     0.00000    -0.00000
   -10.35031     0.00000    -0.00000
   -10.33731     0.00000    -0.00000
   -10.32331     0.00000    -0.00000
   -10.31031     0.00000    -0.00000
   -10.29731     0.00000    -0.00000
   -10.28331     0.00000    -0.00000
   -10.27031     0.00000    -0.00000
   -10.25631     0.00000    -0.00000
   -10.24331     0.00000    -0.00000
   -10.22931     0.00000     0.00000
   -10.21631     0.00000     0.00000
   -10.20231     0.00000     0.00000
   -10.18931     0.00000     0.00000
   -10.17531     0.00000     0.00000
   -10.16231     0.00000     0.00000
   -10.14931     0.00000     0.00000
   -10.13531     0.00000     0.00000
   -10.12231     0.00000     0.00000
   -10.10831     0.00000     0.00000
   -10.09531     0.00000    -0.00000
   -10.08131     0.00000    -0.00000
   -10.06831     0.00000    -0.00000
   -10.05431     0.00000    -0.00000
   -10.04131     0.00000    -0.00000
   -10.02731     0.00000    -0.00000
   -10.01431     0.00000    -0.00000
   -10.00031     0.00000    -0.00000
    -9.98731     0.00004    -0.00003
    -9.97431     0.00020    -0.00018
    -9.96031     0.00076    -0.00063
    -9.94731     0.00197    -0.00151
    -9.93331     0.00345    -0.00244
    -9.92031     0.00408    -0.00267
    -9.90631     0.00327    -0.00198
    -9.89331     0.00178    -0.00100
    -9.87931     0.00065    -0.00034
    -9.86631     0.00016    -0.00008
    -9.85231     0.00003    -0.00001
    -9.83931     0.00000    -0.00000
    -9.82531     0.00000    -0.00000
    -9.81231     0.00000    -0.00000
    -9.79931     0.00000    -0.00000
    -9.78531     0.00000    -0.00000
    -9.77231     0.00000    -0.00000
    -9.75831     0.00000    -0.00000
    -9.74531     0.00000    -0.00000
    -9.73131     0.00000     0.00000
    -9.71831     0.00000     0.00000
    -9.70431     0.00000     0.00000
    -9.69131     0.00000    -0.00000
    -9.67731     0.00000    -0.00000
    -9.66431     0.00000    -0.00000
    -9.65031     0.00000    -0.00000
    -9.63731     0.00000    -0.00000
    -9.62431     0.00000    -0.00000
    -9.61031     0.00000    -0.00000
    -9.59731     0.00000    -0.00000
    -9.58331     0.00000    -0.00000
    -9.57031     0.00000    -0.00000
    -9.55631     0.00000    -0.00000
    -9.54331     0.00000    -0.00000
    -9.52931     0.00000    -0.00000
    -9.51631     0.00000    -0.00000
    -9.50231     0.00000    -0.00000
    -9.48931     0.00000    -0.00000
    -9.47631     0.00000    -0.00000
    -9.46231     0.00001    -0.00001
    -9.44931     0.00007    -0.00009
    -9.43531     0.00036    -0.00046
    -9.42231     0.00121    -0.00167
    -9.40831     0.00275    -0.00408
    -9.39531     0.00424    -0.00676
    -9.38131     0.00444    -0.00759
    -9.36831     0.00314    -0.00577
    -9.35431     0.00151    -0.00297
    -9.34131     0.00049    -0.00104
    -9.32731     0.00011    -0.00024
    -9.31431     0.00002    -0.00004
    -9.30131     0.00000    -0.00000
    -9.28731     0.00000    -0.00000
    -9.27431     0.00000    -0.00000
    -9.26031     0.00000    -0.00000
    -9.24731     0.00000    -0.00000
    -9.23331     0.00000    -0.00000
    -9.22031     0.00000    -0.00000
    -9.20631     0.00000    -0.00000
    -9.19331     0.00000     0.00000
    -9.17931     0.00000     0.00000
    -9.16631     0.00000    -0.00000
    -9.15231     0.00000    -0.00000
    -9.13931     0.00000    -0.00000
    -9.12631     0.00000    -0.00000
    -9.11231     0.00000    -0.00000
    -9.09931     0.00000    -0.00000
    -9.08531     0.00000    -0.00000
    -9.07231     0.00000    -0.00000
    -9.05831     0.00000    -0.00000
    -9.04531     0.00000    -0.00000
    -9.03131     0.00000    -0.00000
    -9.01831     0.00000    -0.00000
    -9.00431     0.00000    -0.00000
    -8.99131     0.00000    -0.00000
    -8.97731     0.00000    -0.00000
    -8.96431     0.00000    -0.00000
    -8.95131     0.00000    -0.00000
    -8.93731     0.00000    -0.00000
    -8.92431     0.00000    -0.00000
    -8.91031     0.00000    -0.00000
    -8.89731     0.00000    -0.00000
    -8.88331     0.00000    -0.00000
    -8.87031     0.00000    -0.00000
    -8.85631     0.00000    -0.00000
    -8.84331     0.00000    -0.00000
    -8.82931     0.00000    -0.00000
    -8.81631     0.00000    -0.00000
    -8.80331     0.00000    -0.00000
    -8.78931     0.00000    -0.00000
    -8.77631     0.00000    -0.00000
    -8.76231     0.00000    -0.00000
    -8.74931     0.00000    -0.00000
    -8.73531     0.00000    -0.00000
    -8.72231     0.00002    -0.00000
    -8.70831     0.00028    -0.00000
    -8.69531     0.00224    -0.00001
    -8.68131     0.01224    -0.00015
    -8.66831     0.04523    -0.00116
    -8.65431     0.11320    -0.00615
    -8.64131     0.19180    -0.02201
    -8.62831     0.22030    -0.05330
    -8.61431     0.17140    -0.08742
    -8.60131     0.09033    -0.09713
    -8.58731     0.03224    -0.07312
    -8.57431     0.00779    -0.03729
    -8.56031     0.00127    -0.01288
    -8.54731     0.00014    -0.00301
    -8.53331     0.00001    -0.00048
    -8.52031     0.00000    -0.00005
    -8.50631     0.00000    -0.00000
    -8.49331     0.00000    -0.00000
    -8.47931     0.00000    -0.00000
    -8.46631     0.00000    -0.00000
    -8.45331     0.00000    -0.00000
    -8.43931     0.00000    -0.00000
    -8.42631     0.00000    -0.00000
    -8.41231     0.00000    -0.00000
    -8.39931     0.00000    -0.00000
    -8.38531     0.00000    -0.00000
    -8.37231     0.00000    -0.00000
    -8.35831     0.00000    -0.00000
    -8.34531     0.00000    -0.00000
    -8.33131     0.00000    -0.00000
    -8.31831     0.00000    -0.00000
    -8.30431     0.00000    -0.00000
    -8.29131     0.00000    -0.00000
    -8.27831     0.00000    -0.00000
    -8.26431     0.00000    -0.00000
    -8.25131     0.00000    -0.00000
    -8.23731     0.00000    -0.00000
    -8.22431     0.00000    -0.00000
    -8.21031     0.00000    -0.00000
    -8.19731     0.00000    -0.00000
    -8.18331     0.00000    -0.00000
    -8.17031     0.00000    -0.00000
    -8.15631     0.00000    -0.00000
    -8.14331     0.00000    -0.00000
    -8.13031     0.00000    -0.00000
    -8.11631     0.00000    -0.00000
    -8.10331     0.00000    -0.00000
    -8.08931     0.00000    -0.00000
    -8.07631     0.00000    -0.00000
    -8.06231     0.00000    -0.00000
    -8.04931     0.00000    -0.00000
    -8.03531     0.00000    -0.00000
    -8.02231     0.00000    -0.00000
    -8.00831     0.00000    -0.00000
    -7.99531     0.00000    -0.00000
    -7.98131     0.00000    -0.00000
    -7.96831     0.00000     0.00000
    -7.95531     0.00000     0.00000
    -7.94131     0.00000     0.00000
    -7.92831     0.00000     0.00000
    -7.91431     0.00000     0.00000
    -7.90131     0.00000     0.00000
    -7.88731     0.00000     0.00000
    -7.87431     0.00000     0.00000
    -7.86031     0.00000     0.00000
    -7.84731     0.00000     0.00000
    -7.83331     0.00000     0.00000
    -7.82031     0.00000     0.00000
    -7.80631     0.00000     0.00000
    -7.79331     0.00000    -0.00000
    -7.78031     0.00000    -0.00000
    -7.76631     0.00000    -0.00000
    -7.75331     0.00000    -0.00000
    -7.73931     0.00000    -0.00000
    -7.72631     0.00000    -0.00000
    -7.71231     0.00000    -0.00000
    -7.69931     0.00002    -0.00000
    -7.68531     0.00026    -0.00000
    -7.67231     0.00194    -0.00003
    -7.65831     0.00972    -0.00028
    -7.64531     0.03298    -0.00160
    -7.63231     0.07576    -0.00619
    -7.61831     0.11790    -0.01625
    -7.60531     0.12430    -0.02887
    -7.59131     0.08878    -0.03475
    -7.57831     0.04296    -0.02834
    -7.56431     0.01408    -0.01566
    -7.55131     0.00312    -0.00586
    -7.53731     0.00047    -0.00148
    -7.52431     0.00005    -0.00025
    -7.51031     0.00000    -0.00003
    -7.49731     0.00000    -0.00000
    -7.48331     0.00000    -0.00000
    -7.47031     0.00000    -0.00000
    -7.45731     0.00000    -0.00000
    -7.44331     0.00000    -0.00000
    -7.43031     0.00000    -0.00000
    -7.41631     0.00000    -0.00000
    -7.40331     0.00002    -0.00001
    -7.38931     0.00010    -0.00003
    -7.37631     0.00036    -0.00012
    -7.36231     0.00086    -0.00028
    -7.34931     0.00137    -0.00044
    -7.33531     0.00149    -0.00048
    -7.32231     0.00110    -0.00035
    -7.30831     0.00055    -0.00017
    -7.29531     0.00019    -0.00006
    -7.28231     0.00004    -0.00001
    -7.26831     0.00001    -0.00000
    -7.25531     0.00000    -0.00000
    -7.24131     0.00000    -0.00000
    -7.22831     0.00000    -0.00000
    -7.21431     0.00000    -0.00000
    -7.20131     0.00000    -0.00000
    -7.18731     0.00000    -0.00000
    -7.17431     0.00000    -0.00000
    -7.16031     0.00000    -0.00000
    -7.14731     0.00000    -0.00000
    -7.13331     0.00000    -0.00000
    -7.12031     0.00001    -0.00000
    -7.10731     0.00015    -0.00000
    -7.09331     0.00147    -0.00000
    -7.08031     0.00997    -0.00000
    -7.06631     0.04590    -0.00003
    -7.05331     0.14300    -0.00035
    -7.03931     0.30150    -0.00259
    -7.02631     0.43060    -0.01310
    -7.01231     0.41680    -0.04474
    -6.99931     0.27330    -0.10350
    -6.98531     0.12140    -0.16210
    -6.97231     0.03651    -0.17210
    -6.95931     0.00743    -0.12380
    -6.94531     0.00102    -0.06031
    -6.93231     0.00010    -0.01990
    -6.91831     0.00001    -0.00444
    -6.90531     0.00000    -0.00067
    -6.89131     0.00000    -0.00007
    -6.87831     0.00000    -0.00000
    -6.86431     0.00000    -0.00000
    -6.85131     0.00004    -0.00000
    -6.83731     0.00041    -0.00000
    -6.82431     0.00310    -0.00003
    -6.81031     0.01564    -0.00028
    -6.79731     0.05348    -0.00206
    -6.78431     0.12380    -0.01019
    -6.77031     0.19420    -0.03410
    -6.75731     0.20630    -0.07728
    -6.74331     0.14850    -0.11860
    -6.73031     0.07242    -0.12340
    -6.71631     0.02391    -0.08691
    -6.70331     0.00534    -0.04148
    -6.68931     0.00081    -0.01341
    -6.67631     0.00008    -0.00293
    -6.66231     0.00001    -0.00043
    -6.64931     0.00000    -0.00004
    -6.63531     0.00000    -0.00000
    -6.62231     0.00000    -0.00000
    -6.60931     0.00000    -0.00000
    -6.59531     0.00000    -0.00000
    -6.58231     0.00000    -0.00000
    -6.56831     0.00000    -0.00000
    -6.55531     0.00000    -0.00000
    -6.54131     0.00000    -0.00000
    -6.52831     0.00000    -0.00000
    -6.51431     0.00000    -0.00000
    -6.50131     0.00000    -0.00000
    -6.48731     0.00000    -0.00000
    -6.47431     0.00000    -0.00000
    -6.46031     0.00000    -0.00000
    -6.44731     0.00000    -0.00000
    -6.43431     0.00000    -0.00000
    -6.42031     0.00000    -0.00000
    -6.40731     0.00000    -0.00000
    -6.39331     0.00000    -0.00000
    -6.38031     0.00000    -0.00000
    -6.36631     0.00000    -0.00000
    -6.35331     0.00000    -0.00000
    -6.33931     0.00000    -0.00000
    -6.32631     0.00000    -0.00000
    -6.31231     0.00000    -0.00000
    -6.29931     0.00000    -0.00000
    -6.28631     0.00000    -0.00000
    -6.27231     0.00000    -0.00000
    -6.25931     0.00000    -0.00000
    -6.24531     0.00000    -0.00000
    -6.23231     0.00000    -0.00000
    -6.21831     0.00000    -0.00000
    -6.20531     0.00000    -0.00000
    -6.19131     0.00000    -0.00000
    -6.17831     0.00000    -0.00000
    -6.16431     0.00000    -0.00000
    -6.15131     0.00000    -0.00000
    -6.13731     0.00000    -0.00000
    -6.12431     0.00000    -0.00000
    -6.11131     0.00000    -0.00000
    -6.09731     0.00000    -0.00000
    -6.08431     0.00000    -0.00000
    -6.07031     0.00000    -0.00000
    -6.05731     0.00000    -0.00000
    -6.04331     0.00000    -0.00000
    -6.03031     0.00000    -0.00000
    -6.01631     0.00000    -0.00000
    -6.00331     0.00000    -0.00000
    -5.98931     0.00000    -0.00000
    -5.97631     0.00000    -0.00000
    -5.96231     0.00000    -0.00000
    -5.94931     0.00000    -0.00000
    -5.93631     0.00000    -0.00000
    -5.92231     0.00000    -0.00000
    -5.90931     0.00000    -0.00000
    -5.89531     0.00000    -0.00000
    -5.88231     0.00000    -0.00000
    -5.86831     0.00000    -0.00000
    -5.85531     0.00000    -0.00000
    -5.84131     0.00000    -0.00000
    -5.82831     0.00000    -0.00000
    -5.81431     0.00000    -0.00000
    -5.80131     0.00000    -0.00000
    -5.78731     0.00003    -0.00001
    -5.77431     0.00020    -0.00007
    -5.76131     0.00090    -0.00041
    -5.74731     0.00272    -0.00153
    -5.73431     0.00554    -0.00386
    -5.72031     0.00764    -0.00662
    -5.70731     0.00715    -0.00767
    -5.69331     0.00453    -0.00603
    -5.68031     0.00194    -0.00321
    -5.66631     0.00057    -0.00116
    -5.65331     0.00011    -0.00028
    -5.63931     0.00001    -0.00005
    -5.62631     0.00000    -0.00001
    -5.61331     0.00000    -0.00000
    -5.59931     0.00000    -0.00000
    -5.58631     0.00000    -0.00000
    -5.57231     0.00000    -0.00000
    -5.55931     0.00000    -0.00000
    -5.54531     0.00000    -0.00000
    -5.53231     0.00000    -0.00000
    -5.51831     0.00000    -0.00000
    -5.50531     0.00000    -0.00000
    -5.49131     0.00000    -0.00000
    -5.47831     0.00000    -0.00000
    -5.46431     0.00000    -0.00000
    -5.45131     0.00001    -0.00000
    -5.43831     0.00015    -0.00000
    -5.42431     0.00165    -0.00000
    -5.41131     0.01242    -0.00000
    -5.39731     0.06320    -0.00000
    -5.38431     0.21760    -0.00000
    -5.37031     0.50750    -0.00000
    -5.35731     0.80160    -0.00001
    -5.34331     0.85770    -0.00009
    -5.33031     0.62180    -0.00090
    -5.31631     0.30540    -0.00631
    -5.30331     0.10160    -0.03004
    -5.28931     0.02286    -0.09682
    -5.27631     0.00348    -0.21130
    -5.26331     0.00036    -0.31240
    -5.24931     0.00002    -0.31290
    -5.23631     0.00000    -0.21230
    -5.22231     0.00000    -0.09759
    -5.20931     0.00000    -0.03038
    -5.19531     0.00000    -0.00640
    -5.18231     0.00000    -0.00091
    -5.16831     0.00000    -0.00009
    -5.15531     0.00000    -0.00001
    -5.14131     0.00000    -0.00000
    -5.12831     0.00000    -0.00000
    -5.11531     0.00000    -0.00000
    -5.10131     0.00000    -0.00000
    -5.08831     0.00000    -0.00000
    -5.07431     0.00000    -0.00000
    -5.06131     0.00000    -0.00000
    -5.04731     0.00000    -0.00000
    -5.03431     0.00000    -0.00000
    -5.02031     0.00000    -0.00000
    -5.00731     0.00000    -0.00000
    -4.99331     0.00000    -0.00000
    -4.98031     0.00000    -0.00000
    -4.96631     0.00000    -0.00000
    -4.95331     0.00000    -0.00000
    -4.94031     0.00000    -0.00000
    -4.92631     0.00000    -0.00000
    -4.91331     0.00000    -0.00000
    -4.89931     0.00000    -0.00000
    -4.88631     0.00000    -0.00000
    -4.87231     0.00000    -0.00000
    -4.85931     0.00000    -0.00000
    -4.84531     0.00000    -0.00000
    -4.83231     0.00000    -0.00000
    -4.81831     0.00000    -0.00000
    -4.80531     0.00000    -0.00000
    -4.79131     0.00000    -0.00000
    -4.77831     0.00000    -0.00000
    -4.76531     0.00000    -0.00000
    -4.75131     0.00000    -0.00000
    -4.73831     0.00000    -0.00000
    -4.72431     0.00000    -0.00000
    -4.71131     0.00000    -0.00000
    -4.69731     0.00000    -0.00000
    -4.68431     0.00000    -0.00000
    -4.67031     0.00000    -0.00000
    -4.65731     0.00000    -0.00000
    -4.64331     0.00000    -0.00000
    -4.63031     0.00000    -0.00000
    -4.61631     0.00000    -0.00000
    -4.60331     0.00000    -0.00000
    -4.59031     0.00000    -0.00000
    -4.57631     0.00000    -0.00000
    -4.56331     0.00001    -0.00000
    -4.54931     0.00013    -0.00000
    -4.53631     0.00152    -0.00000
    -4.52231     0.01166    -0.00000
    -4.50931     0.06048    -0.00000
    -4.49531     0.21240    -0.00000
    -4.48231     0.50490    -0.00001
    -4.46831     0.81300    -0.00011
    -4.45531     0.88690    -0.00102
    -4.44231     0.65550    -0.00651
    -4.42831     0.32820    -0.02804
    -4.41531     0.11130    -0.08174
    -4.40131     0.02554    -0.16140
    -4.38831     0.00396    -0.21580
    -4.37431     0.00042    -0.19560
    -4.36131     0.00003    -0.12010
    -4.34731     0.00000    -0.04994
    -4.33431     0.00000    -0.01406
    -4.32031     0.00000    -0.00268
    -4.30731     0.00000    -0.00034
    -4.29331     0.00000    -0.00003
    -4.28031     0.00000    -0.00000
    -4.26731     0.00000    -0.00000
    -4.25331     0.00000    -0.00000
    -4.24031     0.00000    -0.00000
    -4.22631     0.00000    -0.00000
    -4.21331     0.00000    -0.00000
    -4.19931     0.00000    -0.00000
    -4.18631     0.00000    -0.00000
    -4.17231     0.00000    -0.00000
    -4.15931     0.00000    -0.00000
    -4.14531     0.00000    -0.00000
    -4.13231     0.00000    -0.00000
    -4.11831     0.00000    -0.00000
    -4.10531     0.00000    -0.00000
    -4.09231     0.00000    -0.00000
    -4.07831     0.00000    -0.00000
    -4.06531     0.00000    -0.00000
    -4.05131     0.00000    -0.00000
    -4.03831     0.00000    -0.00000
    -4.02431     0.00000    -0.00000
    -4.01131     0.00000    -0.00000
    -3.99731     0.00000    -0.00000
    -3.98431     0.00000    -0.00000
    -3.97031     0.00000    -0.00000
    -3.95731     0.00000    -0.00000
    -3.94331     0.00000    -0.00000
    -3.93031     0.00000    -0.00000
    -3.91731     0.00000    -0.00000
    -3.90331     0.00000    -0.00000
    -3.89031     0.00000    -0.00000
    -3.87631     0.00000    -0.00000
    -3.86331     0.00000    -0.00000
    -3.84931     0.00000    -0.00000
    -3.83631     0.00000    -0.00000
    -3.82231     0.00000    -0.00000
    -3.80931     0.00000    -0.00000
    -3.79531     0.00000    -0.00000
    -3.78231     0.00000    -0.00000
    -3.76931     0.00000    -0.00000
    -3.75531     0.00000    -0.00000
    -3.74231     0.00000    -0.00000
    -3.72831     0.00000    -0.00000
    -3.71531     0.00000    -0.00000
    -3.70131     0.00000    -0.00000
    -3.68831     0.00000    -0.00000
    -3.67431     0.00000    -0.00000
    -3.66131     0.00000    -0.00000
    -3.64731     0.00000    -0.00000
    -3.63431     0.00000    -0.00000
    -3.62031     0.00000    -0.00000
    -3.60731     0.00000    -0.00000
    -3.59431     0.00000    -0.00000
    -3.58031     0.00000    -0.00000
    -3.56731     0.00000    -0.00000
    -3.55331     0.00000    -0.00000
    -3.54031     0.00000    -0.00000
    -3.52631     0.00000    -0.00000
    -3.51331     0.00000    -0.00000
    -3.49931     0.00000    -0.00000
    -3.48631     0.00000    -0.00000
    -3.47231     0.00000    -0.00000
    -3.45931     0.00000    -0.00000
    -3.44531     0.00000    -0.00000
    -3.43231     0.00000    -0.00000
    -3.41931     0.00000    -0.00000
    -3.40531     0.00000    -0.00000
    -3.39231     0.00000    -0.00000
    -3.37831     0.00000    -0.00000
    -3.36531     0.00000    -0.00000
    -3.35131     0.00000    -0.00000
    -3.33831     0.00000    -0.00000
    -3.32431     0.00000    -0.00000
    -3.31131     0.00000    -0.00000
    -3.29731     0.00000    -0.00000
    -3.28431     0.00000    -0.00000
    -3.27031     0.00000    -0.00000
    -3.25731     0.00000    -0.00000
    -3.24431     0.00000    -0.00000
    -3.23031     0.00000    -0.00000
    -3.21731     0.00000    -0.00000
    -3.20331     0.00000    -0.00000
    -3.19031     0.00000    -0.00000
    -3.17631     0.00000    -0.00000
    -3.16331     0.00000    -0.00000
    -3.14931     0.00000    -0.00000
    -3.13631     0.00000    -0.00000
    -3.12231     0.00000    -0.00000
    -3.10931     0.00000    -0.00000
    -3.09631     0.00000    -0.00000
    -3.08231     0.00000    -0.00000
    -3.06931     0.00000    -0.00000
    -3.05531     0.00009    -0.00000
    -3.04231     0.00160    -0.00000
    -3.02831     0.01834    -0.00000
    -3.01531     0.14240    -0.00000
    -3.00131     0.74770    -0.00000
    -2.98831     2.65600    -0.00000
    -2.97431     6.38700    -0.00000
    -2.96131    10.40000    -0.00000
    -2.94731    11.48000    -0.00000
    -2.93431     8.58400    -0.00000
    -2.92131     4.34800    -0.00000
    -2.90731     1.49100    -0.00000
    -2.89431     0.34620    -0.00000
    -2.88031     0.05437    -0.00000
    -2.86731     0.00577    -0.00000
    -2.85331     0.00041    -0.00000
    -2.84031     0.00002    -0.00000
    -2.82631     0.00000    -0.00000
    -2.81331     0.00000    -0.00000
    -2.79931     0.00000    -0.00000
    -2.78631     0.00000    -0.00000
    -2.77231     0.00000    -0.00000
    -2.75931     0.00000    -0.00000
    -2.74631     0.00000    -0.00000
    -2.73231     0.00000    -0.00000
    -2.71931     0.00000     0.00000
    -2.70531     0.00000     0.00000
    -2.69231     0.00000     0.00000
    -2.67831     0.00000     0.00000
    -2.66531     0.00000     0.00000
    -2.65131     0.00000     0.00000
    -2.63831     0.00000     0.00000
    -2.62431     0.00000     0.00000
    -2.61131     0.00000     0.00000
    -2.59831     0.00000     0.00000
    -2.58431     0.00000     0.00000
    -2.57131     0.00000    -0.00000
    -2.55731     0.00000    -0.00000
    -2.54431     0.00000    -0.00000
    -2.53031     0.00000    -0.00000
    -2.51731     0.00000    -0.00000
    -2.50331     0.00000    -0.00000
    -2.49031     0.00000    -0.00000
    -2.47631     0.00000    -0.00000
    -2.46331     0.00000    -0.00000
    -2.44931     0.00000    -0.00000
    -2.43631     0.00000    -0.00000
    -2.42331     0.00000    -0.00000
    -2.40931     0.00000    -0.00000
    -2.39631     0.00000    -0.00000
    -2.38231     0.00000    -0.00000
    -2.36931     0.00000    -0.00000
    -2.35531     0.00000    -0.00000
    -2.34231     0.00000    -0.00000
    -2.32831     0.00000    -0.00000
    -2.31531     0.00000    -0.00000
    -2.30131     0.00000    -0.00000
    -2.28831     0.00000    -0.00000
    -2.27431     0.00000    -0.00000
    -2.26131     0.00000    -0.00000
    -2.24831     0.00000    -0.00000
    -2.23431     0.00000    -0.00000
    -2.22131     0.00000    -0.00000
    -2.20731     0.00000    -0.00000
    -2.19431     0.00000    -0.00000
    -2.18031     0.00000    -0.00000
    -2.16731     0.00000    -0.00000
    -2.15331     0.00000    -0.00000
    -2.14031     0.00000    -0.00000
    -2.12631     0.00000    -0.00000
    -2.11331     0.00000    -0.00000
    -2.09931     0.00000    -0.00000
    -2.08631     0.00000    -0.00000
    -2.07331     0.00000    -0.00000
    -2.05931     0.00000    -0.00000
    -2.04631     0.00000    -0.00000
    -2.03231     0.00000    -0.00000
    -2.01931     0.00000    -0.00000
    -2.00531     0.00000    -0.00000
    -1.99231     0.00000    -0.00000
    -1.97831     0.00000    -0.00000
    -1.96531     0.00000    -0.00000
    -1.95131     0.00000    -0.00000
    -1.93831     0.00000    -0.00000
    -1.92531     0.00000    -0.00000
    -1.91131     0.00000    -0.00000
    -1.89831     0.00000    -0.00000
    -1.88431     0.00000    -0.00000
    -1.87131     0.00000    -0.00000
    -1.85731     0.00000    -0.00000
    -1.84431     0.00004    -0.00000
    -1.83031     0.00056    -0.00000
    -1.81731     0.00589    -0.00000
    -1.80331     0.04159    -0.00000
    -1.79031     0.19860    -0.00000
    -1.77631     0.64180    -0.00000
    -1.76331     1.40400    -0.00000
    -1.75031     2.08100    -0.00000
    -1.73631     2.09000    -0.00000
    -1.72331     1.42200    -0.00000
    -1.70931     0.65520    -0.00000
    -1.69631     0.20450    -0.00000
    -1.68231     0.04318    -0.00000
    -1.66931     0.00617    -0.00000
    -1.65531     0.00060    -0.00000
    -1.64231     0.00004    -0.00000
    -1.62831     0.00000    -0.00000
    -1.61531     0.00000    -0.00000
    -1.60131     0.00000    -0.00000
    -1.58831     0.00000    -0.00000
    -1.57531     0.00000    -0.00000
    -1.56131     0.00000    -0.00000
    -1.54831     0.00000    -0.00000
    -1.53431     0.00000    -0.00000
    -1.52131     0.00000    -0.00000
    -1.50731     0.00000    -0.00000
    -1.49431     0.00000    -0.00000
    -1.48031     0.00000    -0.00000
    -1.46731     0.00000    -0.00000
    -1.45331     0.00000    -0.00000
    -1.44031     0.00000    -0.00000
    -1.42631     0.00000    -0.00000
    -1.41331     0.00000    -0.00000
    -1.40031     0.00000    -0.00000
    -1.38631     0.00000    -0.00000
    -1.37331     0.00000    -0.00000
    -1.35931     0.00000    -0.00000
    -1.34631     0.00000    -0.00000
    -1.33231     0.00000    -0.00000
    -1.31931     0.00000     0.00000
    -1.30531     0.00000     0.00000
    -1.29231     0.00000     0.00000
    -1.27831     0.00000     0.00000
    -1.26531     0.00000     0.00000
    -1.25231     0.00000     0.00000
    -1.23831     0.00000     0.00000
    -1.22531     0.00000     0.00000
    -1.21131     0.00000     0.00000
    -1.19831     0.00000     0.00000
    -1.18431     0.00000     0.00000
    -1.17131     0.00000     0.00000
    -1.15731     0.00000     0.00000
    -1.14431     0.00000     0.00000
    -1.13031     0.00000     0.00000
    -1.11731     0.00000     0.00000
    -1.10331     0.00000     0.00000
    -1.09031     0.00000     0.00000
    -1.07731     0.00000     0.00000
    -1.06331     0.00000     0.00000
    -1.05031     0.00000     0.00000
    -1.03631     0.00000     0.00000
    -1.02331     0.00000     0.00000
    -1.00931     0.00000     0.00000
    -0.99631     0.00000    -0.00000
    -0.98231     0.00000    -0.00000
    -0.96931     0.00000    -0.00000
    -0.95531     0.00000    -0.00000
    -0.94231     0.00000    -0.00000
    -0.92831     0.00000    -0.00000
    -0.91531     0.00000    -0.00000
    -0.90231     0.00000    -0.00000
    -0.88831     0.00000    -0.00000
    -0.87531     0.00000    -0.00000
    -0.86131     0.00000    -0.00000
    -0.84831     0.00000    -0.00000
    -0.83431     0.00000    -0.00000
    -0.82131     0.00000    -0.00000
    -0.80731     0.00000    -0.00000
    -0.79431     0.00000    -0.00000
    -0.78031     0.00000    -0.00000
    -0.76731     0.00000    -0.00000
    -0.75431     0.00000    -0.00000
    -0.74031     0.00000    -0.00000
    -0.72731     0.00000    -0.00002
